factor_name_list,factor_name_ROC
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.606
EIF2AK2;IFI44;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.528
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.843
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.495
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.528
IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.528
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.528
IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.528
IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.528
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.843
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.528
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.528
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.843
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.528
